Number of reviews,Tripadvisor rating,Location rating,Cleanliness rating,Service rating,Value of money,Paid private parking nearby,Free high speed wifi,Fitness_center,Air conditioning,Minibar,Cable satellite TV,24-hour front desk,Non-smoking hotel,Express check-in / check-out,Baggage storage,Housekeeping,Safe,Family rooms,Count good words,Count bad words,Count total words,Great for walkers,Number of restaurants,Num of attractions
"1,112",4.0,85.15464,4.3,84.60318000000001,4.2,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,11.0,0.0,11.0,100.0,420.0,94.0
706,4.5,91.948052,4.6,92.983608,4.6,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,4.0,10.0,100.0,296.0,56.0
"1,106",4.5,92.86598000000001,4.6,91.2,4.6,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,2.0,3.0,100.0,182.0,33.0
464,4.5,96.1832,4.8,84.84848000000001,4.2,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,17.0,0.0,17.0,100.0,243.0,123.0
582,4.5,94.876032,4.7,93.88235,4.7,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,0.0,14.0,100.0,69.0,42.0
328,4.5,92.75590799999999,4.6,91.53285,4.6,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,19.0,0.0,19.0,100.0,138.0,7.0
348,4.5,95.448274,4.8,96.737586,4.8,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,11.0,0.0,11.0,100.0,750.0,167.0
298,4.5,96.0,4.8,96.58537,4.8,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,12.0,3.0,9.0,100.0,486.0,176.0
232,4.0,86.9697,4.3,84.230766,4.2,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,11.0,3.0,8.0,100.0,115.0,22.0
406,5.0,94.925374,4.7,97.846156,4.9,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,14.0,0.0,14.0,100.0,220.0,14.0
520,4.5,96.199092,4.8,90.04328799999998,4.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,15.0,0.0,15.0,100.0,152.0,104.0
407,4.0,91.78862,4.6,82.93436,4.1,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,0.0,15.0,100.0,260.0,61.0
516,4.5,94.823532,4.7,92.80899000000001,4.6,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,16.0,3.0,13.0,100.0,539.0,105.0
"1,182",4.0,90.8,4.5,88.24606800000001,4.4,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,17.0,1.0,16.0,100.0,219.0,56.0
449,4.0,89.26107999999998,4.5,85.91549,4.3,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,14.0,4.0,10.0,100.0,612.0,104.0
881,4.0,95.85799200000001,4.8,86.71698599999998,4.3,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,0.0,14.0,100.0,503.0,167.0
152,4.0,91.66667,4.6,92.3967,4.6,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,13.0,1.0,12.0,100.0,236.0,42.0
"2,795",4.5,94.11765,4.7,91.0559,4.6,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,7.0,1.0,6.0,100.0,299.0,189.0
"1,707",5.0,98.18182,4.9,98.959112,4.9,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,11.0,0.0,11.0,100.0,407.0,228.0
597,4.5,99.28854,5.0,92.490426,4.6,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,8.0,2.0,6.0,100.0,197.0,176.0
"4,556",4.5,94.8478,4.7,91.8709,4.6,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,16.0,0.0,16.0,100.0,362.0,142.0
"1,940",4.0,93.73228,4.7,85.83211,4.3,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,13.0,2.0,11.0,100.0,142.0,122.0
"5,692",4.5,88.18523400000002,4.4,92.131568,4.6,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,17.0,0.0,17.0,100.0,232.0,64.0
"3,801",4.5,97.6319,4.9,93.73538,4.7,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,20.0,2.0,18.0,100.0,479.0,261.0
"3,155",4.0,91.388646,4.6,87.587986,4.4,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,18.0,0.0,18.0,100.0,445.0,265.0
"2,194",5.0,96.923074,4.8,98.5567,4.9,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,12.0,0.0,12.0,100.0,481.0,283.0
"2,421",4.5,97.182664,4.9,94.14634000000001,4.7,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,5.0,0.0,5.0,100.0,408.0,262.0
"1,417",4.5,97.185926,4.9,93.30998000000001,4.7,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,8.0,0.0,8.0,100.0,384.0,206.0
298,4.5,96.36364,4.8,96.923074,4.8,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,12.0,1.0,11.0,100.0,561.0,252.0
"1,373",4.5,96.18812,4.8,92.28724,4.6,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,12.0,0.0,12.0,100.0,446.0,205.0
743,4.5,90.505046,4.5,94.91526,4.7,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,14.0,1.0,13.0,100.0,170.0,78.0
597,4.5,99.28854,5.0,92.490426,4.6,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,8.0,2.0,6.0,100.0,197.0,176.0
"2,441",4.5,98.756266,4.9,94.302,4.7,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,9.0,1.0,8.0,100.0,555.0,279.0
"1,639",4.5,98.760566,4.9,93.962268,4.7,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,11.0,0.0,11.0,100.0,215.0,197.0
"2,429",4.5,93.68159200000001,4.7,96.372928,4.8,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,20.0,1.0,19.0,100.0,281.0,98.0
"2,226",4.0,81.82642,4.1,84.85584,4.2,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,9.0,0.0,9.0,100.0,307.0,172.0
"1,176",4.0,85.67669000000002,4.3,90.77212,4.5,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,12.0,3.0,9.0,100.0,416.0,249.0
533,4.5,99.375,5.0,94.62857199999999,4.7,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,10.0,0.0,10.0,100.0,598.0,359.0
"1,703",4.5,94.12073199999999,4.7,89.28962,4.5,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,12.0,0.0,12.0,100.0,409.0,227.0
"2,953",4.5,97.843666,4.9,92.619352,4.6,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,8.0,0.0,8.0,100.0,323.0,241.0
"2,094",4.5,99.174386,5.0,95.98298,4.8,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,7.0,3.0,4.0,100.0,531.0,360.0
488,4.5,98.33333,4.9,96.9697,4.8,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,20.0,3.0,17.0,100.0,546.0,280.0
597,4.5,99.28854,5.0,92.490426,4.6,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,8.0,2.0,6.0,100.0,197.0,176.0
"3,457",4.5,96.372394,4.8,94.75709,4.7,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,18.0,2.0,16.0,100.0,380.0,203.0
943,4.5,97.843666,4.9,88.30687599999997,4.4,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,11.0,6.0,5.0,100.0,601.0,361.0
"4,136",5.0,94.92308,4.7,95.018588,4.8,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,9.0,0.0,9.0,100.0,477.0,287.0
"2,386",4.5,88.69842,4.4,91.758414,4.6,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,14.0,0.0,14.0,100.0,434.0,251.0
755,4.5,97.22222,4.9,94.84663,4.7,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,15.0,0.0,15.0,100.0,559.0,273.0
611,3.5,74.40366800000001,3.7,77.47825999999999,3.9,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,12.0,4.0,8.0,100.0,157.0,51.0
"1,096",5.0,95.656328,4.8,97.92452800000001,4.9,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,18.0,0.0,18.0,100.0,144.0,103.0
"2,121",5.0,98.36036,4.9,98.64291999999999,4.9,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5.0,3.0,2.0,100.0,220.0,163.0
"1,024",4.5,95.94203,4.8,93.475934,4.7,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,20.0,0.0,20.0,100.0,498.0,241.0
"2,037",5.0,97.80015999999999,4.9,99.259816,5.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,8.0,2.0,6.0,100.0,178.0,142.0
"1,298",5.0,99.30769000000001,5.0,98.08824,4.9,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,12.0,0.0,12.0,100.0,193.0,174.0
597,4.5,99.28854,5.0,92.490426,4.6,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,8.0,2.0,6.0,100.0,197.0,176.0
"2,217",4.0,91.7851,4.6,90.1874,4.5,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,12.0,100.0,111.0,54.0
713,4.5,97.63359,4.9,91.389828,4.6,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,10.0,0.0,10.0,100.0,488.0,293.0
"1,782",4.5,92.38597,4.6,88.360652,4.4,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,11.0,1.0,10.0,100.0,134.0,96.0
378,4.0,97.46032,4.9,89.65517,4.5,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,7.0,1.0,6.0,100.0,404.0,301.0
"1,041",4.0,95.39568,4.8,81.684666,4.1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,6.0,1.0,5.0,100.0,514.0,284.0
"2,169",4.5,85.117492,4.3,96.15385,4.8,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,14.0,0.0,14.0,100.0,89.0,41.0
597,4.5,99.28854,5.0,92.490426,4.6,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,8.0,2.0,6.0,100.0,197.0,176.0
193,4.0,95.0,4.8,94.444446,4.7,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,15.0,1.0,14.0,100.0,204.0,58.0
645,4.5,95.64202,4.8,87.12230600000001,4.4,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,13.0,1.0,12.0,100.0,446.0,208.0
351,4.0,92.14286,4.6,90.476188,4.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,7.0,5.0,2.0,100.0,128.0,50.0
"1,177",4.5,90.06622,4.5,92.92903,4.6,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,9.0,1.0,8.0,100.0,424.0,243.0
642,4.5,95.718012,4.8,91.6792,4.6,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,12.0,2.0,10.0,100.0,379.0,223.0
"2,917",4.5,97.25459,4.9,94.52662,4.7,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,23.0,0.0,23.0,100.0,387.0,233.0
"1,703",4.5,96.778708,4.8,96.329288,4.8,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,3.0,100.0,378.0,193.0
"2,315",4.5,87.68098,4.4,95.451432,4.8,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,15.0,0.0,15.0,100.0,383.0,218.0
597,4.5,99.28854,5.0,92.490426,4.6,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,8.0,2.0,6.0,100.0,197.0,176.0
465,4.0,93.17647,4.7,83.57141999999997,4.2,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,9.0,4.0,5.0,100.0,393.0,249.0
"1,130",4.0,95.621892,4.8,81.297292,4.1,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,4.0,1.0,3.0,100.0,390.0,284.0
"1,498",4.0,95.492068,4.8,90.72326600000001,4.5,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,12.0,0.0,12.0,100.0,498.0,277.0
140,3.5,80.45455000000003,4.0,67.5,3.4,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,9.0,0.0,9.0,100.0,181.0,57.0
"1,120",3.5,95.42074000000001,4.8,77.87934399999999,3.9,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,11.0,7.0,4.0,100.0,567.0,315.0
7,4.0,80.0,4.0,86.66667000000002,4.3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,100.0,249.0,75.0
974,4.0,96.326532,4.8,85.14851999999998,4.3,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,10.0,5.0,5.0,100.0,520.0,243.0
162,5.0,99.09091,5.0,98.18182,4.9,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,17.0,1.0,16.0,100.0,491.0,341.0
945,4.5,95.78947,4.8,93.573266,4.7,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,2.0,15.0,100.0,213.0,177.0
"2,891",4.5,96.7927,4.8,94.966726,4.7,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,19.0,4.0,15.0,100.0,458.0,257.0
759,4.0,86.52568000000002,4.3,83.13253399999999,4.2,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,12.0,1.0,11.0,100.0,437.0,248.0
"1,762",4.5,98.68344,4.9,95.574226,4.8,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,13.0,2.0,11.0,100.0,645.0,351.0
660,5.0,95.22124000000001,4.8,96.910572,4.8,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,12.0,1.0,11.0,100.0,124.0,90.0
390,4.5,98.44312,4.9,93.38028,4.7,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,0.0,16.0,100.0,226.0,186.0
597,4.5,99.28854,5.0,92.490426,4.6,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,8.0,2.0,6.0,100.0,197.0,176.0
745,4.5,97.38561999999999,4.9,92.99363199999999,4.6,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,0.0,17.0,100.0,88.0,72.0
"1,081",4.5,95.85106800000001,4.8,94.33875,4.7,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,22.0,2.0,20.0,100.0,184.0,126.0
806,4.0,92.421054,4.6,89.382716,4.5,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,11.0,2.0,9.0,100.0,184.0,106.0
314,4.5,86.7742,4.3,94.909086,4.7,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,21.0,2.0,19.0,100.0,310.0,184.0
219,4.5,99.375,5.0,95.294114,4.8,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,12.0,1.0,11.0,100.0,490.0,305.0
334,4.0,82.0,4.1,75.535712,3.8,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,17.0,0.0,17.0,100.0,114.0,53.0
"1,580",4.0,87.61784,4.4,87.212716,4.4,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,6.0,2.0,4.0,100.0,294.0,141.0
398,4.0,86.39535000000002,4.3,82.17390999999998,4.1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,14.0,1.0,13.0,100.0,370.0,203.0
924,5.0,98.987952,4.9,97.583894,4.9,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,21.0,0.0,21.0,100.0,646.0,358.0
732,4.0,95.05882,4.8,77.244096,3.9,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,16.0,0.0,16.0,100.0,410.0,216.0
98,5.0,100.0,5.0,100.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,12.0,1.0,11.0,100.0,209.0,179.0
751,4.5,92.24719,4.6,93.926706,4.7,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,18.0,0.0,18.0,100.0,122.0,89.0
"1,428",4.0,88.10368600000002,4.4,85.87321999999999,4.3,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,19.0,0.0,19.0,100.0,228.0,106.0
816,4.5,83.29570799999999,4.2,94.84144,4.7,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,13.0,1.0,12.0,100.0,304.0,184.0
"1,719",4.0,92.92200000000001,4.6,88.507108,4.4,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,13.0,2.0,11.0,100.0,423.0,242.0
"1,655",4.5,91.29656800000001,4.6,94.3555,4.7,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,24.0,0.0,24.0,100.0,261.0,93.0
597,4.5,99.28854,5.0,92.490426,4.6,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,8.0,2.0,6.0,100.0,197.0,176.0
983,4.5,91.91964,4.6,92.592592,4.6,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,12.0,3.0,9.0,100.0,259.0,148.0
762,4.5,88.15384800000002,4.4,95.06361,4.8,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,20.0,0.0,20.0,100.0,361.0,198.0
"1,168",4.5,98.17175,4.9,93.021974,4.7,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,6.0,1.0,5.0,100.0,200.0,183.0
"1,271",4.5,81.79894000000002,4.1,91.273346,4.6,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,9.0,0.0,9.0,100.0,226.0,85.0
692,4.5,88.677968,4.4,91.09541,4.6,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,13.0,0.0,13.0,100.0,362.0,203.0
539,4.0,82.72726999999999,4.1,90.51546,4.5,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,8.0,3.0,5.0,100.0,203.0,61.0
"1,363",4.0,96.18887,4.8,88.22006,4.4,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,9.0,7.0,2.0,100.0,608.0,309.0
"1,761",4.5,84.620532,4.2,94.73361,4.7,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,19.0,5.0,14.0,100.0,170.0,63.0
611,4.0,89.88636,4.5,88.22485,4.4,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,11.0,2.0,9.0,100.0,221.0,125.0
"1,633",4.5,93.49823,4.7,95.017386,4.8,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,11.0,1.0,10.0,100.0,529.0,303.0
"1,572",4.5,98.327608,4.9,96.88254,4.8,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,10.0,2.0,8.0,100.0,563.0,309.0
"2,084",4.5,89.25542,4.5,93.91224799999999,4.7,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,1.0,13.0,100.0,261.0,91.0
"1,155",4.5,97.10381999999998,4.9,98.15476,4.9,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,0.0,10.0,100.0,212.0,194.0
597,4.5,99.28854,5.0,92.490426,4.6,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,8.0,2.0,6.0,100.0,197.0,176.0
"2,513",4.5,96.106052,4.8,91.96786800000001,4.6,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,14.0,1.0,13.0,100.0,455.0,274.0
441,4.0,87.18446800000002,4.4,91.6895,4.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,14.0,0.0,14.0,100.0,379.0,196.0
"1,037",4.5,85.20875000000002,4.3,91.81818,4.6,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,22.0,0.0,22.0,100.0,215.0,86.0
"1,403",4.0,95.963306,4.8,85.0,4.3,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,24.0,3.0,21.0,100.0,406.0,224.0
579,4.5,99.1716,5.0,93.641614,4.7,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,7.0,1.0,6.0,100.0,628.0,369.0
678,4.5,91.65094,4.6,95.27711,4.8,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,15.0,3.0,12.0,100.0,388.0,218.0
982,4.0,77.18654599999998,3.9,81.07238799999998,4.1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,20.0,2.0,18.0,100.0,123.0,44.0
"1,202",4.5,80.21739000000001,4.0,92.78826,4.6,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,6.0,1.0,5.0,100.0,192.0,63.0
646,4.0,85.17110000000002,4.3,83.389826,4.2,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,11.0,2.0,9.0,100.0,313.0,177.0
258,4.0,96.03174,4.8,88.52714,4.4,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,16.0,0.0,16.0,100.0,91.0,86.0
442,4.5,98.780488,4.9,94.39024,4.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,0.0,8.0,100.0,563.0,307.0
507,4.0,83.72093199999999,4.2,89.25764000000001,4.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,13.0,1.0,12.0,100.0,290.0,164.0
"1,590",4.5,95.923968,4.8,89.801588,4.5,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,20.0,0.0,20.0,100.0,388.0,173.0
768,4.0,82.046786,4.1,81.061944,4.1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,18.0,0.0,18.0,100.0,129.0,41.0
597,4.5,99.28854,5.0,92.490426,4.6,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,8.0,2.0,6.0,100.0,197.0,176.0
777,4.5,94.73684,4.7,95.139666,4.8,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,19.0,4.0,15.0,100.0,152.0,113.0
467,4.0,97.216492,4.9,84.57446999999999,4.2,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,9.0,3.0,6.0,100.0,198.0,200.0
